# BlazingVoice3 医学辞書プリセット
# 出典: DMiME医学用語辞書 v1.1 + 皮膚科カスタム
# 形式: 読み/誤認識,正式表記,有効
# --- 皮膚科カスタム ---
あるさかりゅう,アルサ顆粒,true
あるさずれんかりゅう,アルサズレン顆粒,true
あるさるみんさいりゅう,アルサルミン細粒,true
あるじおきさ,アルジオキサ,true
あるじおきさかりゅう,アルジオキサ顆粒,true
あるすろまちっく,アルスロマチック,true
あるぜんちんしゅっけつねつ,アルゼンチン出血熱,true
あるぞななんこう,アルゾナ軟膏,true
あるぞなゆにばーさるくりーむ,アルゾナユニバーサルクリーム,true
あるだーいじょう,アルダー異常,true
あるだくとんえーさいりゅう,アルダクトンA細粒,true
あるつはいまー,Alzheimer,true
あるつはいまーがたしょろうきちほう,アルツハイマー型初老期痴呆,true
あるつはいまーがたしょろうきにんちしょう,アルツハイマー型初老期認知症,true
あるつはいまーがたちほう,アルツハイマー型痴呆,true
あるつはいまーがたにんちしょう,アルツハイマー型認知症,true
あるつはいまーがたにんちしょう,Alzheimer型認知症,true
あるつはいまーがたひていけいちほう,アルツハイマー型非定型痴呆,true
あるつはいまーがたひていけいにんちしょう,アルツハイマー型非定型認知症,true
あるつはいまーがたろうねんちほう,アルツハイマー型老年痴呆,true
あるつはいまーがたろうねんにんちしょう,アルツハイマー型老年認知症,true
あるつはいまーびょう,アルツハイマー病,true
あるでいんざざい,アルデイン坐剤,true
あると,アルト,true
あるどすてろんさんせいしゅよう,アルドステロン産生腫瘍,true
あるどすてろんしゅよう,アルドステロン腫瘍,true
あるぱーす,アルパース,true
あるぱーすびょう,アルパース病,true
あるびなざざい,アルビナ坐剤,true
あるぴにーざざい,アルピニー坐剤,true
あるびらっくざざい,アルビラック坐剤,true
あるふぁ1,α1,true
あるふぁ1AT,α1-AT,true
あるふぁ1あんちとりぷしん,α1-アンチトリプシン,true
あるふぁ1こうとりぷしんけっそんしょう,アルファ1抗トリプシン欠損症,true
あるふぁ1さどうやく,α1作動薬,true
あるふぁ1まいくろぐろぶりん,α1-マイクログロブリン,true
あるふぁ2,α2,true
あるふぁ2MG,α2-MG,true
あるふぁ2さどうやく,α2作動薬,true
あるふぁ2まくろぐろぶりんけっそんしょう,アルファ2マクログロブリン欠損症,true
あるふぁHさびょう,アルファH鎖病,true
あるふぁあんちとりぷしんけっそんしょう,アルファ-アンチトリプシン欠損症,true
あるふぁいちこうとりぷしんけっそんしょう,アルファ1抗トリプシン欠損症,true
あるふぁえっちさびょう,アルファH鎖病,true
あるふぁかるしどーる,アルファカルシドール,true
あるふぁかんげんこうそけっそんしょう,アルファ還元酵素欠損症,true
あるふぁけとぐるたーるさんていりょう,α-ケトグルタール酸定量,true
あるふぁさどうやく,α作動薬,true
あるふぁさらせみあ,アルファサラセミア,true
あるふぁじゅうさびょう,アルファ重鎖病,true
あるふぁでぃーえぬおよびあるふぁでぃーとらんすふ,α-D-N及びα-Dトランスフェラーゼ活性,true
あるふぁでぃーねぬおよびあるふぁでぃーとらんすふ,α-D-N及びα-Dトランスフェラーゼ活性,true
あるふぁにぷらすみんいんひびたーぷ,α2-プラスミンインヒビター・プラスミン複合体,true
あるふぁにまくろぐろぶりんけっそんしょう,アルファ2マクログロブリン欠損症,true
あるふぁふぇとぷろていん,α-フェトプロテイン,true
あるふぁふぇとぷろていんのいじょう,アルファフェトプロテインの異常,true
あるふぁぶろっかー,αブロッカー,true
あるふぁりぽたんぱくけつぼうしょう,アルファリポ蛋白欠乏症,true
あるふぁろーるさん,アルファロール散,true
あるぷすびょう,アルプス病,true
あるぶみんぐろぶりんひ,アルブミン/グロブリン比,true
あるぶみんにょう,アルブミン尿,true
あるぶみんひけつごうがたびりるひ,アルブミン非結合型ビリルビン,true
あるぷろすたじるあるふぁでくす,アルプロスタジル　アルファデクス,true
あるべるとびょう,アルベルト病,true
あるぼういるすかんせんしょう,アルボウイルス感染症,true
あるぼういるすのうえん,アルボウイルス脳炎,true
あるぽーとしょうこうぐん,アルポート症候群,true
あるまあたせんげん,アルマ・アタ宣言,true
あるみげるさいりゅう,アルミゲル細粒,true
あるみにうむこつしっかん,アルミニウム骨疾患,true
あるみにうむこつしょう,アルミニウム骨症,true
あるみにうむはいしょう,アルミニウム肺症,true
あるみのにっぱすかるしうむかりゅう,アルミノニッパスカルシウム顆粒,true
あるみわいす,アルミワイス,true
あるめたなんこう,アルメタ軟膏,true
あるらんとかりゅう,アルラント顆粒,true
あるろいど,アルロイド,true
あるろいやーねーざる,アルロイヤーネーザル,true
あれぎさーるどらいしろっぷ,アレギサールドライシロップ,true
あれきさんだーびょう,アレキサンダー病,true
あれぐらどらいしろっぷ,アレグラドライシロップ,true
あれしぇりあしょう,アレシェリア症,true
あれじおんどらいしろっぷ,アレジオンドライシロップ,true
あれとんどらいしろっぷ,アレトンドライシロップ,true
あれなういるすしゅっけつねつ,アレナウイルス出血熱,true
あれびあちんさん,アレビアチン散,true
あれりっくす,アレリックス,true
あれるぎー,アレルギー,true
あれるぎーがいそう,アレルギー咳嗽,true
あれるぎーせい,アレルギー性,true
あれるぎーせいいえん,アレルギー性胃炎,true
あれるぎーせいいちょうえん,アレルギー性胃腸炎,true
あれるぎーせいがいじどうえん,アレルギー性外耳道炎,true
あれるぎーせいがいそう,アレルギー性咳嗽,true
あれるぎーせいかくまくえん,アレルギー性角膜炎,true
あれるぎーせいがんけんえん,アレルギー性眼瞼炎,true
あれるぎーせいがんけんえんえん,アレルギー性眼瞼縁炎,true
あれるぎーせいかんせつえん,アレルギー性関節炎,true
あれるぎーせいかんぞうしょう,アレルギー性肝臓症,true
あれるぎーせいきかんしえん,アレルギー性気管支炎,true
あれるぎーせいきかんしはいあすぺるぎるすしょう,アレルギー性気管支肺アスペルギルス症,true
あれるぎーせいきかんしはいかんじだしょう,アレルギー性気管支肺カンジダ症,true
あれるぎーせいきかんしはいしんきんしょう,アレルギー性気管支肺真菌症,true
あれるぎーせいけっかんえん,アレルギー性血管炎,true
あれるぎーせいけつにょう,アレルギー性血尿,true
あれるぎーせいけつまくえん,アレルギー性結膜炎,true
あれるぎーせいげり,アレルギー性下痢,true
あれるぎーせいこうさんきゅうぞうかしょう,アレルギー性好酸球増加症,true
あれるぎーせいこうないえん,アレルギー性口内炎,true
あれるぎーせいしっしん,アレルギー性湿疹,true
あれるぎーせいしはんびょう,アレルギー性紫斑病,true
あれるぎーせいしょっく,アレルギー性ショック,true
あれるぎーせいじんましん,アレルギー性じんま疹,true
あれるぎーせいせき,アレルギー性咳,true
あれるぎーせいせっしょくひふえん,アレルギー性接触皮膚炎,true
あれるぎーせいぜんそく,アレルギー性喘息,true
あれるぎーせいちゅうじえん,アレルギー性中耳炎,true
あれるぎーせいにくげしゅせいけっかんえん,アレルギー性肉芽腫性血管炎,true
あれるぎーせいはいえん,アレルギー性肺炎,true
あれるぎーせいびいんとうえん,アレルギー性鼻咽頭炎,true
あれるぎーせいびえん,アレルギー性鼻炎,true
あれるぎーせいびけつまくえん,アレルギー性鼻結膜炎,true
あれるぎーせいひふえん,アレルギー性皮膚炎,true
あれるぎーせいふくびくうえん,アレルギー性副鼻腔炎,true
あれるぎーせいふしゅ,アレルギー性浮腫,true
あれるぎーせいぶどうまくえん,アレルギー性ぶどう膜炎,true
あれるぎーせいぼうこうえん,アレルギー性膀胱炎,true
あれるぎんさん,アレルギン散,true
あれるなーとさいりゅう,アレルナート細粒,true
あれんふらーるさいりゅうしょうによう,アレンフラール細粒小児用,true
あろーぜん,アローゼン,true
あろーぜんかりゅう,アローゼン顆粒,true
あろちのろーるえんさんえん,アロチノロール塩酸塩,true
あろびっくす,アロビックス,true
あろぷりのーる,アロプリノール,true
あろみどんくりーむ,アロミドンクリーム,true
あろみどんなんこう,アロミドン軟膏,true
あろんあるふあえー,アロンアルフアA,true
あんか,ANCA,true
あんかかんれんけっかんえん,ANCA関連血管炎,true
あんかねっしょう,行火熱傷,true
あんぎな,アンギナ,true
あんぎなーるさん,アンギナール散,true
あんけっせつぶずいまくしゅ,鞍結節部髄膜腫,true
あんじぇるまんしょうこうぐん,アンジェルマン症候群,true
あんじょうしれつきゅう,鞍状歯列弓,true
あんじょうぶしゅよう,鞍上部腫瘍,true
あんじょうぶはいさいぼうしゅよう,鞍上部胚細胞腫瘍,true
あんせいきょうしんしょう,安静狭心症,true
あんせいじきょうしんしょう,安静時狭心症,true
あんそくこうさん,安息香酸,true
あんそくこうさんなとりうむ,安息香酸ナトリウム,true
あんそくこうさんなとりうむかふぇいん,安息香酸ナトリウムカフェイン,true
あんそっこう,アンソッコウ,true
あんだーそんびょう,アンダーソン病,true
あんだーむくりーむ,アンダームクリーム,true
あんだーむなんこう,アンダーム軟膏,true
あんたごすちんさいりゅう,アンタゴスチン細粒,true
あんたっぷあーる,アンタップ,true
あんたっぷてーぷ,アンタップテープ,true
あんちとろんびん,アンチトロンビンIII,true
あんちとろんびん3けつぼうしょう,アンチトロンビンIII欠乏症,true
あんちとろんびんけつぼうしょう,アンチトロンビン欠乏症,true
あんちとろんびんさんけつぼうしょう,アンチトロンビンIII欠乏症,true
あんちぷらすみん,アンチプラスミン,true
あんちもんちゅうどく,アンチモン中毒,true
あんちゅうさん,安中散,true
あんちゅうさんりょう,安中散料,true
あんていがたとうにょうびょう,安定型糖尿病,true
あんていきょうしんしょう,安定狭心症,true
あんてべーとくりーむ,アンテベートクリーム,true
あんてべーとなんこう,アンテベート軟膏,true
あんてべーとろーしょん,アンテベートローション,true
あんてん,暗点,true
あんてんほっさ,暗点発作,true
あんとぶろんしろっぷしょうによう,アントブロンシロップ小児用,true
あんとべっくすさいりゅう,アントベックス細粒,true
あんどろげんかじょうしょう,アンドロゲン過剰症,true
あんどろげんていこうせいしょうこうぐん,アンドロゲン抵抗性症候群,true
あんとんしょうこうぐん,アントン症候群,true
あんとんしょうこうぐん,Anton症候群,true
あんないしゅよう,鞍内腫瘍,true
あんび,鞍鼻,true
あんひばざざいしょうによう,アンヒバ坐剤小児用,true
あんふぇたみんいぞん,アンフェタミン依存,true
あんふぇたみんがたやくぶついぞん,アンフェタミン型薬物依存,true
あんふぇたみんきゅうせいちゅうどく,アンフェタミン急性中毒,true
あんふぇたみんしようによるきゅうせいせいしん,アンフェタミン使用による急性精神・行動障害,true
あんふぇたみんしようによるきゅうせいせいしんてんこうど,アンフェタミン使用による急性精神・行動障害,true
あんふぇたみんしようによるきゅうせいせいしんてんこうど,アンフェタミン使用の急性精神・行動障害,true
あんふぇたみんちゅうどく,アンフェタミン中毒,true
あんふぇたみんらんよう,アンフェタミン乱用,true
あんぶしゅよう,鞍部腫瘍,true
あんぷらーぐさいりゅう,アンプラーグ細粒,true
あんぶろきそーるえんさんえん,アンブロキソール塩酸塩,true
あんぶろきそーるえんさんえんじょほう,アンブロキソール塩酸塩徐放,true
あんぶろきそーるえんさんえんしろっぷ,アンブロキソール塩酸塩シロップ小児用,true
あんぶろんさいりゅう,アンブロン細粒,true
あんぺっくざざい,アンペック坐剤,true
あんほりるくりーむ,アンホリルクリーム,true
あんほりるなんこう,アンホリル軟膏,true
あんもにあ,アンモニア,true
あんもにあういきょうせい,アンモニア・ウイキョウ精,true
あんもにあすい,アンモニア水,true
あんもにあせい,アンモニア性,true
あんもにあせいひふえん,アンモニア性皮膚炎,true
あんもにあひふえん,アンモニア皮膚炎,true
いCA,胃CA,true
いMALTりんぱしゅ,胃MALTリンパ腫,true
いあくせい,胃悪性,true
いあくせいかんようけいしゅよう,胃悪性間葉系腫瘍,true
いあくせいこくしょくしゅ,胃悪性黒色腫,true
いあくせいしゅよう,胃悪性腫瘍,true
いあくせいしんせいぶつ,胃悪性新生物,true
いあくせいりんぱしゅ,胃悪性リンパ腫,true
いあにさきすしょう,胃アニサキス症,true
いあみろいどーしす,胃アミロイドーシス,true
いーけぷらどらいしろっぷ,イーケプラドライシロップ,true
いいしゅく,胃萎縮,true
いーとんらんばーときんむりょくしょう,イートンランバート筋無力症,true
いーとんらんばーとしょうこうぐん,イートン・ランバート症候群,true
いーとんらんばーとしょうこうぐん,イートンランバート症候群,true
いうっけつ,胃うっ血,true
いうんどうきのうしょうがい,胃運動機能障害,true
いうんどうこうしんしょう,胃運動亢進症,true
いえきけつぼう,胃液欠乏,true
いえきじゅうにしちょうえきさいしゅ,胃液・十二指腸液採取,true
いえきぶんぴかた,胃液分泌過多,true
いえきぶんぴつしげき,胃液分泌刺激,true
いえきぶんぴつしげきてすと,胃液分泌刺激テスト,true
いえだにしょう,イエダニ症,true
いえん,胃炎,true
いえんせんびょう,イエンセン病,true
いおう,イオウ,true
いおうかんふるろーしょん,イオウ・カンフルローション,true
いおうさりちるさんちあんとーるなんこう,イオウ・サリチル酸・チアントール軟膏,true
いおうだんじゅつ,胃横断術,true
いおぱーく,イオパーク,true
いおぱみどーる,イオパミドール,true
いおふぇたみん,イオフェタミン,true
いおへきそーる,イオヘキソール,true
いおべりん,イオベリン,true
いおべりんしりんじ,イオベリンシリンジ,true
いおめろん,イオメロン,true
いおんかかるしうむ,イオン化カルシウム,true
いおんとふぉれーしす,イオントフォレーシス,true
いおんとふぉれーぜ,イオントフォレーゼ,true
いかいよう,胃潰瘍,true
いかいようはんこん,胃潰瘍瘢痕,true
いかくちょう,胃拡張,true
いかくぶ,胃角部,true
いかけいせい,胃過形成,true
いかけいせいぽりーぷ,胃過形成ポリープ,true
いかすい,胃下垂,true
いかたる,胃カタル,true
いかるす,イカルス,true
いかるちのいど,胃カルチノイド,true
いがん,胃癌,true
いかんかくしょう,異感覚症,true
いかんかてーてる,胃管カテーテル,true
いかんがん,胃管癌,true
いがんけんしん,胃癌検診,true
いがんこつてんい,胃癌骨転移,true
いかんしょう,異汗症,true
いかんじょうじょうみゃくけっさつおよ,胃冠状静脈結紮及び切除術,true
いかんせいかんけいねんりょ,易感性関係念慮,true
いかんせいしっしん,異汗性湿疹,true
いかんせんせい,易感染性,true
いがんてんHER2かじょうはつげん,胃癌・HER2過剰発現,true
いがんまっき,胃癌末期,true
いかんようけいしゅよう,胃間葉系腫瘍,true
いきぎ,息切,true
いきぎれ,息切れ,true
いきけいしゅ,胃奇形腫,true
いきこらえ,息こらえ,true
いきさんとーむ,胃キサントーム,true
いきのうこうしん,胃機能亢進,true
いぎふめいのたんくろーんせいめんえきぐろぶりんけっしょ,意義不明の単クローン性免疫グロブリン血症,true
いきょう,胃鏡,true
いきょうさく,胃狭窄,true
いきょくしょせつじょじゅつ,胃局所切除術,true
いきょだいすうへきしょう,胃巨大皺壁症,true
いくうちょうしゅういえん,胃空腸周囲炎,true
いくじそうだん,育児相談,true
いくせろんぱっち,イクセロンパッチ,true
いくたもーる,イクタモール,true
いくろーんびょう,胃クローン病,true
いけい,異型,true
いけいきゅうちゅうしょう,異形吸虫症,true
いけいきょうしんしょう,異型狭心症,true
いけいきょうふ,異形恐怖,true
いけいしきゅうないまくぞうしょくしょう,異型子宮内膜増殖症,true
いけいしつ,胃憩室,true
いけいしつしょう,胃憩室症,true
いけいしょうこうねつ,異型猩紅熱,true
いけいせい,異型性,true
いけいせいぼはん,異形成母斑,true
いけいせいぼはんしょうこうぐん,異形成母斑症候群,true
いけいせいぽるふぃりんしょう,異型性ポルフィリン症,true
いけいにゅうかんかけいせい,異型乳管過形成,true
いけいはいえん,異型肺炎,true
いけいはくせん,異型白癬,true
いけいゆけつご,異型輸血後,true
いけいゆけつごしょっく,異型輸血後ショック,true
いけいりんぱきゅうぞうかしょう,異型リンパ球増加症,true
いけいれん,胃痙攣,true
いけっかく,胃結核,true
いけっかんけっさつじゅつ,胃血管結紮術,true
いけっかんしゅ,胃血管腫,true
いけっちょうろう,胃結腸瘻,true
いけんしょ,医見書,true
いげんせい,医原性,true
いげんせいききょう,医原性気胸,true
いげんせいしんせいじていけっとう,医原性新生児低血糖,true
いげんせいだつもうしょう,医原性脱毛症,true
いげんせいていけっとうしょう,医原性低血糖症,true
いげんせいふくじんひしつきのうていかしょう,医原性副腎皮質機能低下症,true
いげんせいりょくないしょう,医原性緑内障,true
いげんぱつじゅうもうがん,胃原発絨毛癌,true
いこうがたずいまくしゅ,移行型髄膜腫,true
いこうき,移行期,true
いこうせい,移行性,true
いこうにゅう,移行乳,true
いこうべん,移行便,true
いこうようせんつい,移行腰仙椎,true
いさちん,イサチン,true
いさるこいどーしす,胃サルコイドーシス,true
いさろぱんがいようさん,イサロパン外用散,true
いさろんかりゅう,イサロン顆粒,true
いざんせい,遺残性,true
いざんせいけいどうみゃくのうていどうみゃくふんごう,遺残性頚動脈脳底動脈吻合,true
いざんせいさんさしんけいどうみゃく,遺残性三叉神経動脈,true
いざんせいじしんけいどうみゃく,遺残性耳神経動脈,true
いざんせいぜっかしんけいどうみゃく,遺残性舌下神経動脈,true
いざんたんせきしょう,遺残胆石症,true
いさんど,胃酸度,true
いざんはんげつ,遺残半月,true
いじえき,維持液,true
いしきこんだく,意識混濁,true
いしきこんだくじょうたい,意識混濁状態,true
いしきしょうがい,意識障害,true
いしきしょうしつ,意識消失,true
いしきしょうしつほっさ,意識消失発作,true
いしきそうしつ,意識喪失,true
いしきふめい,意識不明,true
いじくねんしょう,胃軸捻症,true
いしげきせい,易刺激性,true
いじぞくどれなーじ,胃持続ドレナージ,true
いしぼうしゅ,胃脂肪腫,true
いしぼうにくしゅ,胃脂肪肉腫,true
いしゅういえん,胃周囲炎,true
いじゅうにしちょう,胃十二指腸,true
いじゅうにしちょうえん,胃十二指腸炎,true
いじゅうにしちょうかいよう,胃十二指腸潰瘍,true
いじゅうにしちょうかいようはんこん,胃十二指腸潰瘍瘢痕,true
いじゅうにしちょうかんとん,胃十二指腸嵌頓,true
いじゅうにしちょうくろーんびょう,胃十二指腸クローン病,true
いじゅうにしちょうけいしつせつじょし,胃、十二指腸憩室切除術・ポリープ切除術,true
いじゅうにしちょうぞんでそうにゅう,胃・十二指腸ゾンデ挿入による造影剤注入,true
いじゅうにしちょうどうみゃくそんしょう,胃十二指腸動脈損傷,true
いじゅうにしちょうどうみゃくりゅう,胃十二指腸動脈瘤,true
いじゅうにしちょうぽりーぷ,胃十二指腸ポリープ,true
いじゅうにしちょうぽりぽーしす,胃十二指腸ポリポーシス,true
いじゅうにしちょうろう,胃十二指腸瘻,true
いじゅうふくがん,胃重複癌,true
いじゅうふくしょう,胃重複症,true
いしゅく,萎縮,true
いしゅくがたかれいおうはんへんせい,萎縮型加齢黄斑変性,true
いしゅくしょうじゅつ,胃縮小術,true
いしゅくじん,萎縮腎,true
いしゅくせい,萎縮性,true
いしゅくせいいえん,萎縮性胃炎,true
いしゅくせいいんとうえん,萎縮性咽頭炎,true
いしゅくせいかくけつまくえん,萎縮性角結膜炎,true
いしゅくせいかせいせいいえん,萎縮性化生性胃炎,true
いしゅくせいかんこうへん,萎縮性肝硬変,true
いしゅくせいこうじょうせんえん,萎縮性甲状腺炎,true
いしゅくせいこうとうえん,萎縮性喉頭炎,true
いしゅくせいこうとうきかんえん,萎縮性喉頭気管炎,true
いしゅくせいすいじんしょう,萎縮性水腎症,true
いしゅくせいせいたいえん,萎縮性声帯炎,true
いしゅくせいせきついえん,萎縮性脊椎炎,true
いしゅくせいだつもうしょう,萎縮性脱毛症,true
いしゅくせいちつえん,萎縮性膣炎,true
いしゅくせいちつえん,萎縮性腟炎,true
いしゅくせいはいきしゅ,萎縮性肺気腫,true
いしゅくせいはんこん,萎縮性瘢痕,true
いしゅくせいびえん,萎縮性鼻炎,true
いしゅくせいびえんしゅじゅつ,萎縮性鼻炎手術,true
いしゅくぼうこう,萎縮膀胱,true
いしゅじゅつごしょうこうぐん,胃手術後症候群,true
いしゅせいたいべんちかんじゅつご,異種生体弁置換術後,true
いしゅっけつ,胃出血,true
いしゅよう,胃腫瘍,true
いしゅりゅう,胃腫瘤,true
いじょう,以上,true
いじょう,異常,true
いじょうQha,異常Q波,true
いじょうい,異常位,true
いじょういのまいふくし,異常位の埋伏歯,true
いじょうえんげへき,異常嚥下癖,true
いしょうかかんかんしつしゅよう,胃消化管間質腫瘍,true
いじょうかくたん,異常喀痰,true
いしょうかせいかいよう,胃消化性潰瘍,true
いじょうげっけい,異常月経,true
いじょうけっしきそ,異常血色素,true
いじょうけっしょうばん,異常血小板,true
いじょうこうどう,異常行動,true
いじょうこうやくはんしゃ,異常絞扼反射,true
いじょうこきゅう,異常呼吸,true
いじょうこきゅうきのう,異常呼吸機能,true
いじょうしきそちんちゃく,異常色素沈着,true
いじょうしきゅうしゅうしゅく,異常子宮収縮,true
いじょうしたい,異状死体,true
いじょうしゅうきげっけい,異常周期月経,true
いじょうしょっかく,異常触覚,true
いじょうしんいんえい,異常心陰影,true
いじょうせいかく,異常性格,true
いじょうせっけっきゅう,異常赤血球,true
いじょうせんいそげんけっしょう,異常線維素原血症,true
いじょうせんいそげんしょう,異常線維素原症,true
いじょうせんいそようかい,異常線維素溶解,true
いじょうたいい,異常胎位,true
いじょうたいけんはんのう,異常体験反応,true
いじょうたいじゅうげんしょう,異常体重減少,true
いじょうたいじゅうぞうか,異常体重増加,true
いじょうだえきぶんぴ,異常唾液分泌,true
いじょうたんぱくけっしょう,異常蛋白血症,true
いじょうちかく,異常知覚,true
いじょうちょうおん,異常腸音,true
いじょうとうぶうんどう,異常頭部運動,true
いじょうのうは,異常脳波,true
いじょうはっかん,異常発汗,true
いじょうはっけっきゅうぶんか,異常白血球分化,true
いじょうはんしゃ,異常反射,true
いじょうひないがん,胃上皮内癌,true
いじょうふくすい,異常腹水,true
いじょうふずいいうんどう,異常不随意運動,true
いじょうぶんべん,異常分娩,true
いじょうぶんりふあん,異常分離不安,true
いじょうへもぐろびんしょう,異常ヘモグロビン症,true
いじょうへもぐろびんしょうせいこつえし,異常ヘモグロビン症性骨壊死,true
いじょうみゃくりゅう,胃静脈瘤,true
いじょうみゃくりゅうしゅっけつ,胃静脈瘤出血,true
いじょうみゃくりゅうはれつ,胃静脈瘤破裂,true
いしょうわんぶがん,胃小弯部癌,true
いしょくきょぜつ,移植拒絶,true
いしょくきょぜつにおけるじんにょうさいかんかんしつせい,移植拒絶における腎尿細管間質性障害,true
いしょくこつずいせんし,移植骨髄穿刺,true
いしょくごりんぱぞうしょくせいしっかん,移植後リンパ増殖性疾患,true
いしょくし,移植歯,true
いしょくしふぜん,移植歯不全,true
いしょくしょう,異食症,true
いしょくじんこうけっかんかんせん,移植人工血管感染,true
いしょくせいこうさい,移植性虹彩,true
いしょくせいこうさいのうほう,移植性虹彩嚢胞,true
いしょくせいぜんぼう,移植性前房,true
いしょくせいぜんぼうのうほう,移植性前房嚢胞,true
いしょくせいもうようたい,移植性毛様体,true
いしょくせいもうようたいのうほう,移植性毛様体嚢胞,true
いしょくどうぎゃくりゅうしょう,胃食道逆流症,true
いしょくどうじょうみゃくりゅう,胃食道静脈瘤,true
いしょくどうないによんじかんぴー,胃・食道内24時間pH,true
いしょくへんきょぜつ,移植片拒絶,true
いしょくへんたいしゅくしゅはんのう,移植片対宿主反応,true
いしょくへんたいしゅくしゅびょう,移植片対宿主病,true
いしょくようかんさいしゅじゅつ,移植用肝採取術,true
いしょくようしんさいしゅじゅつ,移植用心採取術,true
いしょくようじんさいしゅじゅつ,移植用腎採取術,true
いしょくようしんぱいさいしゅじゅつ,移植用心肺採取術,true
いしょくようすいさいしゅじゅつ,移植用膵採取術,true
いしょくようすいじんさいしゅじゅつ,移植用膵腎採取術,true
いしょくようはいさいしゅじゅつ,移植用肺採取術,true
いしょくようぶぶんはいさいしゅじゅ,移植用部分肺採取術,true
いしょせい,異所性,true
いしょせいACTHさんせいしゅよう,異所性ACTH産生腫瘍,true
いしょせいADHさんせいしゅよう,異所性ADH産生腫瘍,true
いしょせいGHRHさんせいしゅよう,異所性GHRH産生腫瘍,true
いしょせいいしょく,異所性移植,true
いしょせいいねんまく,異所性胃粘膜,true
いしょせいえーしーてぃーえっちさんせいしゅよう,異所性ACTH産生腫瘍,true
いしょせいえーでぃーえっちさんせいしゅよう,異所性ADH産生腫瘍,true
いしょせいかいはくしつ,異所性灰白質,true
いしょせいかっしょくさいぼうしゅ,異所性褐色細胞腫,true
いしょせいきょうせん,異所性胸腺,true
いしょせいこうがん,異所性睾丸,true
いしょせいこうじょうせん,異所性甲状腺,true
いしょせいこうじょうせんしゅ,異所性甲状腺腫,true
いしょせいじーえっちあーるえっちさんせいしゅよう,異所性GHRH産生腫瘍,true
いしょせいじん,異所性腎,true
いしょせいしんしつちょうりつ,異所性心室調律,true
いしょせいしんぞう,異所性心臓,true
いしょせいしんぼうちょうりつ,異所性心房調律,true
いしょせいすい,異所性膵,true
いしょせいせいそう,異所性精巣,true
いしょせいたん,異所性胆,true
いしょせいたんのう,異所性胆嚢,true
いしょせいちゅうどくせいこうじょうせんしゅ,異所性中毒性甲状腺腫,true
いしょせいちょうりつ,異所性調律,true
いしょせいにょうかん,異所性尿管,true
いしょせいはくどう,異所性拍動,true
いしょせいひぞう,異所性脾臓,true
いしょせいほるもんさんせいしゅよう,異所性ホルモン産生腫瘍,true
いしょせいもうこはん,異所性蒙古斑,true
いしょっかくしょう,異触覚症,true
いしょにんしん,異所妊娠,true
いしょほうしゅつ,異所萌出,true
いじりょうほう,維持療法,true
いしん,以深,true
いしんけいしょう,胃神経症,true
いしんけいしょうせいけいれん,胃神経症性痙攣,true
いしんこうがん,胃進行癌,true
いすうたい,異数体,true
いすこちんげんまつ,イスコチン原末,true
いすなどけいじょうきょうさく,胃砂時計状狭窄,true
いずらんびょう,イズラン病,true
いせき,胃石,true
いせきしょう,胃石症,true
いせっかいじゅつ,胃切開術,true
いせつじょごあくせいひんけつ,胃切除後悪性貧血,true
いせつじょこういしょう,胃切除後遺症,true
いせつじょごきょせきがきゅうせいひんけつ,胃切除後巨赤芽球性貧血,true
いせつじょごしゅうそ,胃切除後愁訴,true
いせつじょごしょうがい,胃切除後障害,true
いせつじょごしょうかしょうがい,胃切除後消化障害,true
いせつじょごしょうこうぐん,胃切除後症候群,true
いせつじょごじょうたい,胃切除後状態,true
いせつじょごだんぴんぐしょうこうぐん,胃切除後ダンピング症候群,true
いせつじょごひんけつ,胃切除後貧血,true
いせつじょごゆちゃく,胃切除後癒着,true
いせつじょじゅつ,胃切除術,true
いせつじょじゅつご,胃切除術後,true
いせんいしゅ,胃線維腫,true
いせんこう,胃穿孔,true
いせんしゅ,胃腺腫,true
いせんじょう,胃洗浄,true
いせんせいはくしつ,異染性白質,true
いせんせいはくしつじすとろふぃー,異染性白質ジストロフィー,true
いぜんていぶ,胃前庭部,true
いぜんていぶがん,胃前庭部癌,true
いぜんていぶぽりーぷ,胃前庭部ポリープ,true
いぜんていぶもうさいけっかんかくちょうしょう,胃前庭部毛細血管拡張症,true
いぜんてきごじょうたい,胃全摘後状態,true
いぜんてきじゅつ,胃全摘術,true
いぜんてきじゅつご,胃全摘術後,true
いそうきがん,胃早期癌,true
いそきっそうさんけっしょう,イソ吉草酸血症,true
いそぎんちゃくどく,イソギンチャク毒,true
いそくせいはんもう,異側性半盲,true
いそじんえき,イソジン液,true
いそじんがーぐるえき,イソジンガーグル液,true
いそじんげる,イソジンゲル,true
いそじんしゅがーぱすたなんこう,イソジンシュガーパスタ軟膏,true
いそすぽーらしょう,イソスポーラ症,true
いそすぽらしょう,イソスポラ症,true
いそにあじど,イソニアジド,true
いそばいど,イソバイド,true
いそぴっとてーぷ,イソピットテープ,true
いそふるらん,イソフルラン,true
いそぷろ,イソプロ,true
いそぷろぱのーる,イソプロパノール,true
いそぷろぴるあるこーるちゅうどく,イソプロピルアルコール中毒,true
いそぷろぴるあんちぴりん,イソプロピルアンチピリン,true
いそみたーるげんまつ,イソミタール原末,true
いそろいしんけっしょう,イソロイシン血症,true
いぞん,依存,true
